,STATE.UT,DISTRICT,Year,Rape,Kidnapping.and.Abduction,Dowry.Deaths,Assault.on.women.with.intent.to.outrage.her.modesty,Insult.to.modesty.of.Women,Cruelty.by.Husband.or.his.Relatives,Importation.of.Girls,Total.Crimes.against.Women
10373,GUJARAT,KACHCHH WEST(B),2015,16,8,1,30,3,70,0,128
10374,GUJARAT,KHEDA,2015,11,73,0,22,1,73,0,180
10375,GUJARAT,MAHISAGAR,2015,6,19,0,13,0,46,0,84
10376,GUJARAT,MEHSANA,2015,17,81,0,39,0,180,0,317
10377,GUJARAT,MORBI,2015,8,21,0,8,1,58,0,96
10378,GUJARAT,NARMADA,2015,1,5,0,9,0,13,0,28
10379,GUJARAT,NAVSARI,2015,4,25,0,13,0,42,0,84
10380,GUJARAT,PANCHMAHAL,2015,7,16,0,28,0,66,0,117
10381,GUJARAT,PATAN,2015,16,16,0,42,0,72,0,146
10382,GUJARAT,PORBANDAR,2015,3,11,0,12,0,72,0,98
10383,GUJARAT,RAJKOT CITY,2015,19,74,0,35,2,204,0,334
10384,GUJARAT,RAJKOT RURAL,2015,10,60,0,32,0,163,0,265
10385,GUJARAT,SABARKANTHA,2015,3,19,0,33,3,176,0,234
10386,GUJARAT,SURAT CITY,2015,43,143,1,50,1,260,0,498
10387,GUJARAT,SURAT RURAL,2015,8,43,1,13,0,41,0,106
10388,GUJARAT,SURENDRANAGAR,2015,21,36,2,26,1,57,0,143
10389,GUJARAT,TAPI,2015,10,9,0,13,24,8,0,64
10390,GUJARAT,VADODARA CITY,2015,15,45,0,104,0,232,0,396
10391,GUJARAT,VADODARA RURAL,2015,3,17,0,15,0,36,0,71
10392,GUJARAT,VALSAD,2015,11,69,0,37,0,31,0,148
10393,GUJARAT,W.RLY AHMEDABAD,2015,0,0,0,0,0,0,0,0
10394,GUJARAT,W.RLY VADODARA,2015,1,4,0,8,0,1,0,14
10395,HARYANA,AMBALA (RURAL),2015,3,26,7,18,0,36,0,90
10396,HARYANA,AMBALA (URBAN),2015,22,51,3,24,0,49,0,149
10397,HARYANA,BHIWANI,2015,44,36,18,94,0,147,0,339
10398,HARYANA,FARIDABAD,2015,128,313,24,123,0,371,0,959
10399,HARYANA,FATEHABAD,2015,21,31,3,63,2,155,0,275
10400,HARYANA,G. R. P.,2015,1,0,4,18,0,0,0,23
10401,HARYANA,GURGAON,2015,130,295,12,183,37,268,0,925
10402,HARYANA,HISSAR,2015,55,52,13,118,4,360,0,602
10418,HARYANA,IRRIGATION & POWER,2015,0,0,0,0,0,0,0,0
10403,HARYANA,JHAJJAR,2015,60,27,5,70,5,153,0,320
10404,HARYANA,JIND,2015,31,52,13,73,1,116,0,286
10405,HARYANA,KAITHAL,2015,29,97,11,61,0,102,0,300
10406,HARYANA,KARNAL,2015,54,248,15,94,1,235,0,647
10407,HARYANA,KURUKSHETRA,2015,26,53,9,88,1,145,0,322
10408,HARYANA,MAHENDERGARH,2015,32,50,10,100,4,71,0,267
10409,HARYANA,MEWAT,2015,59,55,8,58,3,98,0,281
10410,HARYANA,PALWAL,2015,36,52,22,87,1,158,0,356
10411,HARYANA,PANCHKULA,2015,24,116,2,34,4,62,0,242
10412,HARYANA,PANIPAT,2015,47,86,9,95,2,195,0,434
10413,HARYANA,REWARI,2015,56,49,9,71,17,119,0,321
10414,HARYANA,ROHTAK,2015,54,277,14,190,2,193,0,730
10415,HARYANA,SIRSA,2015,52,48,5,58,3,168,0,334
10416,HARYANA,SONIPAT,2015,62,57,20,94,3,168,0,404
10417,HARYANA,YAMUNANAGAR,2015,44,265,7,72,0,156,0,544
10419,HIMACHAL PRADESH,BADDI,2015,7,12,0,19,1,15,0,54
10420,HIMACHAL PRADESH,BILASPUR,2015,15,23,0,45,13,12,0,108
10422,HIMACHAL PRADESH,C. I. D.,2015,0,0,0,0,0,0,0,0
10421,HIMACHAL PRADESH,CHAMBA,2015,26,20,1,28,0,10,0,85
10423,HIMACHAL PRADESH,G. R. P.,2015,0,0,0,0,0,0,0,0
10424,HIMACHAL PRADESH,HAMIRPUR,2015,6,10,0,34,9,11,0,70
10425,HIMACHAL PRADESH,KANGRA,2015,46,35,0,60,11,39,0,191
10426,HIMACHAL PRADESH,KINNAUR,2015,8,5,0,4,0,3,0,20
10427,HIMACHAL PRADESH,KULLU,2015,23,11,0,19,4,14,0,71
10428,HIMACHAL PRADESH,LAHAUL & SPITI,2015,3,0,0,0,1,0,0,4
10429,HIMACHAL PRADESH,MANDI,2015,29,38,0,84,5,25,0,181
10430,HIMACHAL PRADESH,SHIMLA,2015,24,36,0,46,7,26,0,139
10431,HIMACHAL PRADESH,SIRMAUR,2015,31,20,0,52,2,17,0,122
10432,HIMACHAL PRADESH,SOLAN,2015,8,12,0,18,2,10,0,50
10433,HIMACHAL PRADESH,UNA,2015,18,17,1,25,3,44,0,108
10434,JAMMU & KASHMIR,ANANTNAG,2015,20,77,0,135,0,25,0,257
10435,JAMMU & KASHMIR,AWANTIPORA,2015,6,23,0,28,0,4,0,61
10436,JAMMU & KASHMIR,BANDIPORA,2015,4,33,0,27,13,3,0,80
10437,JAMMU & KASHMIR,BARAMULLA,2015,6,72,0,85,20,12,0,195
10438,JAMMU & KASHMIR,BUDGAM,2015,13,62,1,45,5,8,0,134
10439,JAMMU & KASHMIR,CRIME JAMMU,2015,0,0,0,0,0,1,0,1
10440,JAMMU & KASHMIR,CRIME SRINAGAR,2015,0,0,0,0,0,0,0,0
10441,JAMMU & KASHMIR,DODA,2015,9,27,0,26,5,3,0,70
10442,JAMMU & KASHMIR,GANDERBAL,2015,0,31,0,61,0,6,0,98
10443,JAMMU & KASHMIR,HANDWARA,2015,2,35,0,56,5,3,0,101
10444,JAMMU & KASHMIR,JAMMU,2015,51,202,3,111,33,92,0,492
10445,JAMMU & KASHMIR,KARGIL,2015,1,1,0,1,1,1,0,5
10446,JAMMU & KASHMIR,KATHUA,2015,20,51,0,53,4,17,0,145
10447,JAMMU & KASHMIR,KISHTWAR,2015,12,10,0,10,0,6,0,38
10448,JAMMU & KASHMIR,KULGAM,2015,9,34,0,120,6,6,0,175
10449,JAMMU & KASHMIR,KUPWARA,2015,14,48,0,49,7,10,0,128
10450,JAMMU & KASHMIR,LEH,2015,4,2,0,1,0,0,0,7
10451,JAMMU & KASHMIR,POONCH,2015,14,25,0,31,0,11,0,81
10452,JAMMU & KASHMIR,PULWAMA,2015,5,33,0,28,10,1,0,77
10453,JAMMU & KASHMIR,RAILWAYS JAMMU,2015,0,0,0,1,0,0,0,1
10454,JAMMU & KASHMIR,RAILWAYS KASHMIR,2015,0,0,0,0,0,0,0,0
10455,JAMMU & KASHMIR,RAILWAYS KATRA,2015,0,0,0,0,0,0,0,0
10456,JAMMU & KASHMIR,RAJOURI,2015,34,61,0,63,7,42,0,207
10457,JAMMU & KASHMIR,RAMBAN,2015,11,18,0,24,6,15,0,74
10458,JAMMU & KASHMIR,REASI,2015,15,26,0,20,4,8,0,73
10459,JAMMU & KASHMIR,SAMBA,2015,4,13,2,10,4,9,0,42
10460,JAMMU & KASHMIR,SHOPIAN,2015,8,26,0,45,0,4,0,83
10461,JAMMU & KASHMIR,SOPORE,2015,9,39,0,67,0,6,0,121
10462,JAMMU & KASHMIR,SRINAGAR,2015,12,103,0,223,37,91,0,466
10463,JAMMU & KASHMIR,UDHAMPUR,2015,13,19,0,23,8,16,0,79
10464,JHARKHAND,BOKARO,2015,97,123,14,0,0,260,0,494
10465,JHARKHAND,CHAIBASA,2015,59,49,5,20,0,17,0,150
10466,JHARKHAND,CHATRA,2015,24,35,16,19,0,34,0,128
10467,JHARKHAND,DEOGHAR,2015,44,78,25,40,5,195,0,387
10468,JHARKHAND,DHANBAD,2015,40,80,9,128,0,45,0,302
10469,JHARKHAND,DHANBAD RAILWAY,2015,1,4,0,11,0,0,0,16
10470,JHARKHAND,DUMKA,2015,46,34,13,26,4,48,0,171
10471,JHARKHAND,GARHWA,2015,48,29,17,38,0,53,0,185
10472,JHARKHAND,GIRIDIH,2015,45,57,35,238,0,116,0,491
10473,JHARKHAND,GODDA,2015,30,17,6,0,0,82,0,135
10474,JHARKHAND,GUMLA,2015,56,29,2,16,0,21,0,124
10475,JHARKHAND,HAZARIBAGH,2015,57,53,22,62,0,53,0,247
10476,JHARKHAND,JAMSHEDPUR,2015,68,79,14,53,0,129,0,343
10477,JHARKHAND,JAMSHEDPUR RAILWAY,2015,0,2,0,0,1,0,0,3
10478,JHARKHAND,JAMTARA,2015,17,12,15,25,0,72,0,141
10479,JHARKHAND,KHUNTI,2015,21,3,0,10,0,2,0,36
10480,JHARKHAND,KODERMA,2015,17,17,5,3,0,67,0,109
10481,JHARKHAND,LATEHAR,2015,28,16,4,32,0,20,0,100
10482,JHARKHAND,LOHARDAGGA,2015,37,18,3,15,0,13,0,86
10483,JHARKHAND,PAKUR,2015,54,22,4,16,0,111,0,207
10484,JHARKHAND,PALAMU,2015,45,39,21,19,0,31,0,155
10485,JHARKHAND,RAMGARH,2015,20,16,11,39,0,21,0,107
10486,JHARKHAND,RANCHI,2015,89,65,8,0,0,58,0,220
10487,JHARKHAND,SAHEBGANJ,2015,60,11,9,12,0,155,0,247
10488,JHARKHAND,SARAIKELA,2015,23,35,7,19,0,41,0,125
10489,JHARKHAND,SIMDEGA,2015,27,7,2,3,0,10,0,49
10490,KARNATAKA,BAGALKOT,2015,12,12,2,153,0,43,0,222
10494,KARNATAKA,BALLARI,2015,15,32,13,106,1,57,0,224
10525,KARNATAKA,BELAGAVI CITY,2015,3,13,3,73,4,71,0,167
10493,KARNATAKA,BELAGAVI DISTRICT,2015,14,47,2,173,6,149,0,391
10491,KARNATAKA,BENGALURU CITY,2015,112,624,54,718,56,483,0,2047
10492,KARNATAKA,BENGALURU DISTRICT,2015,27,95,16,160,4,79,0,381
10495,KARNATAKA,BIDAR,2015,9,15,10,88,14,126,0,262
10498,KARNATAKA,CHAMARAJNAGAR,2015,7,3,9,110,2,10,0,141
10497,KARNATAKA,CHIKKABALLAPURA,2015,13,5,12,74,1,19,0,124
10499,KARNATAKA,CHIKKAMAGALURU,2015,12,44,4,144,1,76,0,281
10500,KARNATAKA,CHITRADURGA,2015,6,66,3,250,0,55,0,380
10501,KARNATAKA,DAKSHINA KANNADA,2015,19,7,1,101,5,32,0,165
10502,KARNATAKA,DAVANAGERE,2015,14,45,4,182,2,77,0,324
10503,KARNATAKA,DHARWAD,2015,4,21,2,34,0,34,0,95
10504,KARNATAKA,GADAG,2015,7,2,0,49,0,21,0,79
10506,KARNATAKA,HASSAN,2015,24,54,14,194,2,63,0,351
10507,KARNATAKA,HAVERI,2015,15,17,2,47,0,30,0,111
10508,KARNATAKA,HUBBALLI DHARWAD CITY,2015,7,21,3,32,2,60,0,125
10509,KARNATAKA,K.G.F.,2015,0,7,4,13,1,4,0,29
10518,KARNATAKA,K.RAILWAYS,2015,1,0,0,10,0,0,0,11
10505,KARNATAKA,KALABURGI,2015,16,35,10,139,11,109,0,320
10510,KARNATAKA,KODAGU,2015,36,7,1,48,1,33,0,126
10511,KARNATAKA,KOLAR,2015,2,18,3,40,0,14,0,77
10512,KARNATAKA,KOPPAL,2015,12,25,3,52,0,39,0,131
10513,KARNATAKA,MANDYA,2015,13,56,9,432,10,148,0,668
10514,KARNATAKA,MANGALURU CITY,2015,14,5,0,80,7,31,0,137
10515,KARNATAKA,MYSURU CITY,2015,32,44,8,74,1,44,0,203
10516,KARNATAKA,MYSURU DISTRICT,2015,9,40,5,160,1,79,0,294
10517,KARNATAKA,RAICHUR,2015,17,11,8,223,2,150,0,411
10519,KARNATAKA,RAMANAGARA,2015,20,68,11,152,2,64,0,317
10520,KARNATAKA,SHIMOGA,2015,27,55,10,368,2,187,0,649
10521,KARNATAKA,TUMAKURU,2015,15,35,16,84,9,64,0,223
10522,KARNATAKA,UDUPI,2015,20,15,0,110,3,35,0,183
10523,KARNATAKA,UTTARA KANNADA,2015,6,26,0,161,4,53,0,250
10496,KARNATAKA,VIJAYAPURA,2015,22,32,10,140,0,134,0,338
10524,KARNATAKA,YADGIRI,2015,7,9,2,138,0,59,0,215
10526,KERALA,ALAPUZHA,2015,48,10,0,201,13,154,0,426
10546,KERALA,CRIME BRANCH,2015,2,1,1,6,0,1,0,11
10527,KERALA,ERNAKULAM COMMR.,2015,51,8,0,140,19,123,0,341
10528,KERALA,ERNAKULAM RURAL,2015,79,8,1,177,22,145,0,432
10529,KERALA,IDUKKI,2015,85,12,0,181,13,108,0,399
10530,KERALA,KANNUR,2015,56,13,1,219,11,235,0,535
10531,KERALA,KASARGOD,2015,57,8,0,147,8,130,0,350
10532,KERALA,KOLLAM COMMR.,2015,56,6,0,172,7,221,0,462
10533,KERALA,KOLLAM RURAL,2015,52,7,0,218,19,195,0,491
10534,KERALA,KOTTAYAM,2015,48,9,0,153,23,135,0,368
10535,KERALA,KOZHIKODE COMMR.,2015,32,8,1,126,12,182,0,361
10536,KERALA,KOZHIKODE RURAL,2015,45,13,0,238,5,253,0,554
10537,KERALA,MALAPPURAM,2015,129,3,0,321,30,494,0,977
10538,KERALA,PALAKKAD,2015,72,17,1,144,21,363,0,618
10539,KERALA,PATHANAMTHITTA,2015,62,7,0,178,8,75,0,330
10540,KERALA,RAILWAYS,2015,1,0,0,43,5,0,0,49
10541,KERALA,THRISSUR COMMR.,2015,45,6,0,102,11,90,0,254
10542,KERALA,THRISSUR RURAL,2015,65,14,2,267,17,305,0,670
10543,KERALA,TRIVANDRUM COMMR.,2015,38,15,0,207,7,97,0,364
10544,KERALA,TRIVANDRUM RURAL,2015,129,20,1,603,10,253,0,1016
10545,KERALA,WAYANADU,2015,104,7,0,144,6,109,0,370
11012,LAKSHADWEEP,LAKSHADWEEP,2015,0,0,0,6,1,2,0,9
10547,MADHYA PRADESH,AGAR,2015,32,15,1,87,8,41,0,184
10548,MADHYA PRADESH,ALIRAJPUR,2015,36,14,2,23,1,11,0,87
10549,MADHYA PRADESH,ANUPPUR,2015,65,57,6,71,0,57,0,256
10550,MADHYA PRADESH,ASHOK NAGAR,2015,68,33,15,171,1,90,0,378
10551,MADHYA PRADESH,BALAGHAT,2015,146,92,8,151,6,77,0,480
10552,MADHYA PRADESH,BARWANI,2015,102,23,4,94,2,19,0,244
10553,MADHYA PRADESH,BETUL,2015,65,90,8,142,12,115,0,432
10554,MADHYA PRADESH,BHIND,2015,60,68,27,134,0,123,0,412
10555,MADHYA PRADESH,BHOPAL,2015,161,263,16,392,20,337,0,1189
10556,MADHYA PRADESH,BHOPAL RAILWAY,2015,5,7,0,34,1,1,0,48
10557,MADHYA PRADESH,BURHANPUR,2015,53,4,1,89,4,18,0,169
10558,MADHYA PRADESH,CHHATARPUR,2015,52,115,24,183,0,112,0,486
10559,MADHYA PRADESH,CHHINDWARA,2015,173,147,10,227,0,110,0,667
10601,MADHYA PRADESH,CYBER CELL,2015,0,0,0,0,0,0,0,0
10560,MADHYA PRADESH,DAMOH,2015,45,85,18,123,0,78,0,349
10561,MADHYA PRADESH,DATIA,2015,31,18,16,81,0,46,0,192
10562,MADHYA PRADESH,DEWAS,2015,123,65,9,189,18,166,0,570
10563,MADHYA PRADESH,DHAR,2015,116,175,4,167,10,47,0,519
10564,MADHYA PRADESH,DINDORI,2015,45,42,1,105,2,62,0,257
10565,MADHYA PRADESH,GUNA,2015,110,33,5,184,13,76,0,421
10566,MADHYA PRADESH,GWALIOR,2015,158,105,29,255,9,380,0,936
10567,MADHYA PRADESH,HARDA,2015,48,74,4,74,1,9,0,210
10568,MADHYA PRADESH,HOSHANGABAD,2015,101,54,5,104,6,94,0,364
10569,MADHYA PRADESH,INDORE,2015,99,332,27,311,111,268,0,1148
10570,MADHYA PRADESH,INDORE RAILWAY,2015,0,1,1,8,0,0,0,10
10571,MADHYA PRADESH,JABALPUR,2015,126,254,31,286,27,210,0,934
10572,MADHYA PRADESH,JABALPUR RAILWAY,2015,6,4,1,20,0,0,0,31
10573,MADHYA PRADESH,JHABUA,2015,31,112,0,62,5,10,0,220
10574,MADHYA PRADESH,KATNI,2015,99,91,16,175,2,47,0,430
10575,MADHYA PRADESH,KHANDWA,2015,108,68,8,182,9,67,0,442
10576,MADHYA PRADESH,KHARGONE,2015,145,143,32,249,0,50,0,619
10577,MADHYA PRADESH,MANDLA,2015,41,104,6,80,0,48,0,279
10578,MADHYA PRADESH,MANDSAUR,2015,79,61,6,134,4,87,0,371
10579,MADHYA PRADESH,MORENA,2015,85,57,37,147,5,186,0,517
10580,MADHYA PRADESH,NARSINGHPUR,2015,57,65,27,134,2,109,0,394
10581,MADHYA PRADESH,NEEMUCH,2015,51,19,8,95,0,14,0,187
10582,MADHYA PRADESH,PANNA,2015,61,54,12,72,0,40,0,239
10583,MADHYA PRADESH,RAISEN,2015,119,50,13,195,8,0,0,385
10584,MADHYA PRADESH,RAJGARH,2015,107,59,7,178,3,209,0,563
10585,MADHYA PRADESH,RATLAM,2015,79,128,7,176,12,105,0,507
10586,MADHYA PRADESH,REWA,2015,135,180,26,157,0,126,0,624
10587,MADHYA PRADESH,SAGAR,2015,173,145,35,418,8,173,0,952
10588,MADHYA PRADESH,SATNA,2015,59,161,34,162,13,110,0,539
10595,MADHYA PRADESH,SEHORE,2015,125,62,6,146,6,169,0,514
10589,MADHYA PRADESH,SEONI,2015,77,112,10,136,20,217,0,572
10590,MADHYA PRADESH,SHAHDOL,2015,112,86,14,198,2,211,0,623
10591,MADHYA PRADESH,SHAJAPUR,2015,23,28,11,74,1,88,0,225
10592,MADHYA PRADESH,SHEOPUR,2015,22,22,2,14,2,27,0,89
10593,MADHYA PRADESH,SHIVPURI,2015,108,68,14,208,3,86,0,487
10594,MADHYA PRADESH,SIDHI,2015,17,70,10,67,1,43,0,208
10596,MADHYA PRADESH,SINGRAULI,2015,69,67,19,81,1,92,0,329
10597,MADHYA PRADESH,TIKAMGARH,2015,70,89,10,165,4,42,0,380
10598,MADHYA PRADESH,UJJAIN,2015,143,159,6,291,20,224,0,843
10599,MADHYA PRADESH,UMARIA,2015,44,30,0,48,1,43,0,166
10600,MADHYA PRADESH,VIDISHA,2015,126,87,15,300,6,111,0,645
10602,MAHARASHTRA,AHMEDNAGAR,2015,106,148,14,376,7,243,0,894
10603,MAHARASHTRA,AKOLA,2015,44,47,4,222,6,144,0,467
10604,MAHARASHTRA,AMRAVATI COMMR.,2015,39,65,1,228,7,152,0,492
10605,MAHARASHTRA,AMRAVATI RURAL,2015,122,113,3,418,9,244,0,909
10606,MAHARASHTRA,AURANGABAD COMMR.,2015,65,90,3,383,4,314,0,859
10607,MAHARASHTRA,AURANGABAD RURAL,2015,45,43,18,242,5,185,0,538
10608,MAHARASHTRA,BEED,2015,78,60,5,263,3,362,0,771
10609,MAHARASHTRA,BHANDARA,2015,25,52,0,92,8,41,0,218
10610,MAHARASHTRA,BULDHANA,2015,63,21,14,266,24,140,0,528
10611,MAHARASHTRA,CHANDRAPUR,2015,126,99,10,269,11,201,0,716
10612,MAHARASHTRA,DHULE,2015,35,24,6,69,7,200,0,341
10613,MAHARASHTRA,GADCHIROLI,2015,41,18,1,40,6,13,0,119
10614,MAHARASHTRA,GONDIA,2015,56,55,0,118,4,38,0,271
10615,MAHARASHTRA,HINGOLI,2015,22,25,1,91,3,65,0,207
10616,MAHARASHTRA,JALGAON,2015,66,88,1,288,21,276,0,740
10617,MAHARASHTRA,JALNA,2015,47,69,11,191,12,263,0,593
10618,MAHARASHTRA,KOLHAPUR,2015,93,158,7,219,2,128,0,607
10619,MAHARASHTRA,LATUR,2015,54,68,8,155,1,205,0,491
10620,MAHARASHTRA,MUMBAI COMMR.,2015,712,904,9,2008,412,658,0,4703
10621,MAHARASHTRA,MUMBAI RAILWAY,2015,5,16,0,89,7,0,0,117
10622,MAHARASHTRA,NAGPUR COMMR.,2015,166,229,9,392,24,309,0,1129
10623,MAHARASHTRA,NAGPUR RAILWAY,2015,6,5,0,20,1,0,0,32
10624,MAHARASHTRA,NAGPUR RURAL,2015,84,62,1,167,16,61,0,391
10625,MAHARASHTRA,NANDED,2015,70,61,12,165,4,213,0,525
10626,MAHARASHTRA,NANDURBAR,2015,25,22,0,41,4,38,0,130
10627,MAHARASHTRA,NASIK COMMR.,2015,30,107,1,106,7,203,0,454
10628,MAHARASHTRA,NASIK RURAL,2015,103,119,14,252,2,440,0,930
10629,MAHARASHTRA,NAVI MUMBAI,2015,104,163,9,202,25,89,0,592
10630,MAHARASHTRA,OSMANABAD,2015,54,46,6,106,1,109,0,322
10631,MAHARASHTRA,PALGHAR,2015,135,249,2,226,13,51,0,676
10632,MAHARASHTRA,PARBHANI,2015,44,40,11,153,1,205,0,454
10633,MAHARASHTRA,PUNE COMMR.,2015,266,466,17,705,66,379,0,1899
10634,MAHARASHTRA,PUNE RAILWAY,2015,4,5,0,13,0,0,0,22
10635,MAHARASHTRA,PUNE RURAL,2015,181,170,5,508,28,211,0,1103
10636,MAHARASHTRA,RAIGAD,2015,88,50,1,108,12,50,0,309
10637,MAHARASHTRA,RATNAGIRI,2015,48,28,1,60,16,18,0,171
10638,MAHARASHTRA,SANGLI,2015,67,95,16,171,4,103,0,456
10639,MAHARASHTRA,SATARA,2015,114,150,2,274,18,155,0,713
10640,MAHARASHTRA,SINDHUDURG,2015,28,13,0,38,2,10,0,91
10641,MAHARASHTRA,SOLAPUR COMMR.,2015,49,59,1,81,4,61,0,255
10642,MAHARASHTRA,SOLAPUR RURAL,2015,109,85,8,251,2,113,0,568
10643,MAHARASHTRA,THANE COMMR.,2015,251,398,7,564,41,357,0,1618
10644,MAHARASHTRA,THANE RURAL,2015,86,106,2,176,121,137,0,628
10645,MAHARASHTRA,WARDHA,2015,60,56,0,243,4,67,0,430
10646,MAHARASHTRA,WASHIM,2015,30,34,12,206,4,127,0,413
10647,MAHARASHTRA,YAVATMAL,2015,98,115,15,458,140,262,0,1088
10648,MANIPUR,BISHNUPUR,2015,10,12,0,9,0,10,0,41
10651,MANIPUR,C. I. D.,2015,0,0,0,0,0,0,0,0
10649,MANIPUR,CHANDEL,2015,0,1,0,0,0,1,0,2
10650,MANIPUR,CHURACHANDPUR,2015,2,0,0,0,0,0,0,2
10652,MANIPUR,IMPHAL EAST,2015,11,17,0,23,2,5,0,58
10653,MANIPUR,IMPHAL WEST,2015,13,34,0,43,0,13,0,103
10654,MANIPUR,SENAPATI,2015,0,2,0,0,0,0,0,2
10655,MANIPUR,TAMENGLONG,2015,0,0,0,0,0,0,0,0
10656,MANIPUR,THOUBAL,2015,9,28,0,9,0,10,0,56
10657,MANIPUR,UKHRUL,2015,1,0,0,0,0,0,0,1
10658,MEGHALAYA,GARO HILLS EAST,2015,2,0,0,5,0,1,0,8
10659,MEGHALAYA,GARO HILLS NORTH,2015,5,10,0,5,0,1,0,21
10660,MEGHALAYA,GARO HILLS SOUTH,2015,2,3,0,2,0,0,0,7
10661,MEGHALAYA,GARO HILLS SOUTH WEST,2015,5,0,0,8,1,6,0,20
10662,MEGHALAYA,GARO HILLS WEST,2015,10,20,0,10,1,9,0,50
10664,MEGHALAYA,JAINTIA HILLS EAST,2015,5,2,0,8,0,0,0,15
10663,MEGHALAYA,JAINTIA HILLS WEST,2015,9,7,0,0,0,0,0,16
10665,MEGHALAYA,KHASI HILLS EAST,2015,15,3,0,43,17,24,0,102
10666,MEGHALAYA,KHASI HILLS SOUTH WEST,2015,4,0,0,2,0,0,0,6
10667,MEGHALAYA,KHASI HILLS WEST,2015,3,2,0,4,0,2,0,11
10668,MEGHALAYA,RI-BHOI,2015,33,11,1,8,1,1,0,55
10669,MIZORAM,AIZAWL,2015,17,3,0,30,1,3,0,54
10670,MIZORAM,CHAMPHAI,2015,5,0,0,5,0,0,0,10
10671,MIZORAM,KOLASIB,2015,6,3,0,7,0,3,0,19
10672,MIZORAM,LAWNGTLAI,2015,7,1,0,3,0,0,0,11
10673,MIZORAM,LUNGLEI,2015,9,0,0,16,1,0,0,26
10674,MIZORAM,MAMIT,2015,1,0,0,9,0,2,0,12
10675,MIZORAM,SAIHA,2015,6,0,0,2,0,0,0,8
10676,MIZORAM,SERCHHIP,2015,7,1,0,3,0,1,0,12
10678,MIZORAM,SPL NARCOTIC,2015,0,0,0,0,0,0,0,0
10677,MIZORAM,SPL TRAFFIC,2015,0,0,0,0,0,0,0,0
10679,NAGALAND,DIMAPUR,2015,16,29,0,6,1,2,0,54
10680,NAGALAND,KIPHIRE,2015,0,0,0,0,0,0,0,0
10681,NAGALAND,KOHIMA,2015,10,0,0,0,8,1,0,19
10682,NAGALAND,LONGLENG,2015,0,0,0,0,0,0,0,0
10683,NAGALAND,MOKOKCHUNG,2015,1,0,0,0,0,0,0,1
10684,NAGALAND,MON,2015,2,0,0,2,0,1,0,5
10685,NAGALAND,PEREN,2015,1,0,0,0,0,0,0,1
10686,NAGALAND,PHEK,2015,2,0,0,0,0,0,0,2
10687,NAGALAND,TUENSANG,2015,0,1,0,0,0,0,0,1
10688,NAGALAND,WOKHA,2015,2,0,0,0,0,0,0,2
10689,NAGALAND,ZUNHEBOTO,2015,1,0,0,0,0,0,0,1
10690,ODISHA,ANGUL,2015,55,79,1,287,17,164,0,603
10691,ODISHA,BALASORE,2015,125,194,0,591,17,97,0,1024
10692,ODISHA,BARAGARH,2015,85,88,17,320,20,171,0,701
10693,ODISHA,BERHAMPUR,2015,40,54,0,95,21,236,0,446
10694,ODISHA,BHADRAK,2015,79,126,12,259,19,177,0,672
10695,ODISHA,BOLANGIR,2015,73,94,12,315,9,85,0,588
10696,ODISHA,BOUDH,2015,27,14,8,113,4,23,0,189
10726,ODISHA,"CID, CB",2015,0,0,0,0,0,0,0,0
10697,ODISHA,CUTTACK,2015,46,70,0,55,18,29,0,218
10698,ODISHA,DCP BBSR,2015,87,140,22,130,20,143,0,542
10699,ODISHA,DCP CTC,2015,40,106,14,73,2,45,0,280
10700,ODISHA,DEOGARH,2015,24,23,2,126,12,31,0,218
10701,ODISHA,DHENKANAL,2015,50,47,13,442,34,43,0,629
10702,ODISHA,GAJAPATI,2015,26,5,2,78,1,10,0,122
10703,ODISHA,GANJAM,2015,91,112,19,184,33,112,0,551
10727,ODISHA,HRPC,2015,0,0,0,0,1,0,0,1
10704,ODISHA,JAGATSINGHPUR,2015,48,68,27,195,15,114,0,467
10705,ODISHA,JAJPUR,2015,125,121,46,189,19,194,0,694
10706,ODISHA,JHARSUGUDA,2015,45,24,4,114,2,51,0,240
10707,ODISHA,KALAHANDI,2015,67,105,7,382,25,180,0,766
10708,ODISHA,KANDHAMAL,2015,80,76,7,80,16,217,0,476
10709,ODISHA,KENDRAPARA,2015,44,78,18,196,21,228,0,585
10710,ODISHA,KEONJHAR,2015,107,75,11,309,11,93,0,606
10711,ODISHA,KHURDA,2015,50,53,17,74,19,116,0,329
10712,ODISHA,KORAPUT,2015,119,86,12,164,9,154,0,544
10713,ODISHA,MALKANGIRI,2015,28,24,4,66,5,14,0,141
10714,ODISHA,MAYURBHANJ,2015,154,126,0,301,28,242,0,851
10716,ODISHA,NABARANGPUR,2015,101,110,3,281,20,100,0,615
10715,ODISHA,NAYAGARH,2015,35,52,20,79,4,21,0,211
10717,ODISHA,NUAPADA,2015,24,32,1,97,6,75,0,235
10718,ODISHA,PURI,2015,64,135,26,139,7,70,0,441
10719,ODISHA,RAYAGADA,2015,66,78,5,88,13,56,0,306
10720,ODISHA,ROURKELA,2015,70,83,4,192,5,83,0,437
10721,ODISHA,SAMBALPUR,2015,91,38,14,240,10,129,0,522
10722,ODISHA,SONEPUR,2015,22,16,8,111,4,18,0,179
10723,ODISHA,SRP (CUTTACK),2015,3,3,0,8,0,0,0,14
10724,ODISHA,SRP (ROURKELA),2015,1,6,0,4,2,2,0,15
